user,avg
39577,3.0
39581,3.5
39582,3.6
39586,2.0
39590,5.0
39594,2.0
39599,5.0
39601,1.67
39603,3.8
39622,2.5
39625,3.33
39629,5.0
39631,4.0
39635,3.67
39639,2.56
39640,3.67
39645,3.0
39657,5.0
39669,3.75
39673,3.5
39677,4.0
39679,1.0
39681,3.0
39683,2.5
39689,3.0
39696,3.0
39698,3.0
39701,3.0
39721,3.0
39722,5.0
39739,4.0
39740,4.0
39747,4.0
39752,4.0
39756,3.0
39759,4.0
39765,3.0
39766,3.87
39768,4.0
39769,2.0
39778,2.75
39782,2.5
39791,2.6
39792,4.0
39793,3.0
39794,4.0
39796,4.5
39803,2.0
39804,4.0
39805,4.0
39806,3.33
39808,5.0
39810,4.2
39812,4.0
39826,5.0
39829,3.67
39842,2.5
39846,3.25
39847,4.5
39851,1.5
39858,4.0
39859,4.0
39867,3.0
39872,4.5
39880,4.33
39882,4.0
39886,4.0
39892,3.0
39895,2.67
39903,3.0
39905,3.6
39907,3.33
39908,2.67
39917,4.5
39923,3.33
39926,3.3
39933,3.75
39934,4.0
39937,3.32
39944,3.5
39945,2.5
39948,4.0
39952,5.0
39957,4.0
39958,4.0
39963,4.5
39964,4.0
39966,4.0
39979,4.0
39986,2.71
39992,4.0
39996,4.0
40003,5.0
40017,3.0
40020,3.5
40027,3.0
40029,3.6
40030,2.5
40032,5.0
40034,3.0
40043,4.0
40044,3.0
40045,4.33
40046,4.5
40049,3.5
40057,3.5
40058,3.1
40059,4.33
40063,2.0
40073,4.0
40075,4.5
40085,4.0
40086,2.4
40088,5.0
40089,3.0
40093,3.25
40104,2.0
40124,5.0
40126,2.83
40130,4.0
40135,3.33
40143,4.0
40155,5.0
40164,2.5
40170,2.0
40174,1.5
40175,3.0
40182,4.4
40185,3.25
40187,3.5
40198,4.0
40206,3.0
40212,3.0
40226,5.0
40231,3.8
40236,3.0
40238,4.0
40239,3.0
40249,4.0
40250,1.0
40271,3.0
40279,3.0
40280,3.67
40282,3.67
40288,3.0
40291,3.38
40292,4.0
40293,3.25
40310,4.0
40319,3.33
40331,3.0
40332,1.0
40333,4.0
40338,3.0
40342,3.0
40348,3.6
40355,3.0
40358,3.67
40361,4.0
40375,4.0
40376,4.5
40377,3.0
40379,4.33
40382,2.83
40384,4.5
40388,3.0
40389,5.0
40400,4.0
40403,3.33
40406,3.0
40407,3.25
40429,3.0
40446,2.8
40448,4.0
40450,5.0
40451,4.0
40456,3.69
40459,5.0
40460,3.0
40466,2.6
40473,2.33
40477,3.5
40480,3.25
40481,4.0
40484,4.25
40486,3.5
40501,3.0
40504,3.0
40507,3.6
40512,4.0
40517,5.0
40523,3.73
40530,2.0
40539,4.0
40540,4.0
40542,3.0
40543,3.0
40551,4.33
40552,3.0
40558,4.0
40579,3.5
40580,3.0
40582,4.43
40584,2.0
40585,4.0
40590,5.0
40597,4.0
40607,3.0
40609,5.0
40610,2.5
40616,2.4
40617,3.67
40618,3.6
40619,3.62
40626,4.0
40627,3.33
40639,3.0
40643,3.6
40647,2.71
40648,4.5
40653,4.0
40656,4.0
40657,2.0
40661,3.33
40683,3.33
40687,5.0
40688,2.5
40690,4.0
40694,2.5
40696,4.0
40699,3.62
40708,4.0
40709,3.0
40711,3.0
40716,3.0
40721,3.0
40723,3.75
40724,2.5
40738,4.0
40743,5.0
40749,2.67
40763,4.17
40766,4.0
40770,3.0
40774,4.0
40775,3.0
40777,3.0
40781,4.0
40782,4.0
40783,4.0
40784,4.0
40789,1.5
40790,4.0
40793,3.0
40800,3.75
40802,5.0
40810,3.0
40833,4.0
40836,3.25
40839,3.0
40842,4.0
40844,2.5
40847,3.45
40856,3.38
40858,5.0
40859,3.7
40861,3.0
40862,2.0
40865,4.75
40867,3.6
40871,3.5
40874,2.67
40875,3.0
40890,3.0
40895,2.0
40906,5.0
40908,1.0
40922,3.0
40928,3.5
40929,5.0
40936,4.0
40938,3.53
40944,4.0
40946,4.0
40953,1.5
40960,3.14
40966,4.75
40968,5.0
40969,3.5
40970,3.0
40972,2.0
40977,4.0
40986,3.0
40992,2.33
40995,3.0
40996,5.0
40997,4.0
41003,4.0
41005,4.75
41011,3.0
41014,3.8
41017,3.0
41028,4.0
41042,3.0
41043,3.0
41047,3.5
41050,3.0
41060,3.67
41063,4.0
41064,3.75
41066,4.0
41068,3.67
41085,3.83
41088,4.0
41099,5.0
41100,3.29
41105,3.0
41115,3.2
41118,3.0
41124,3.5
41129,4.0
41130,5.0
41131,3.38
41136,4.0
41140,3.29
41144,4.0
41145,3.0
41156,2.5
41157,1.5
41158,3.5
41159,3.0
41161,3.25
41164,5.0
41170,2.33
41172,2.0
41175,3.67
41176,3.1
41184,2.33
41197,5.0
41204,3.5
41216,4.0
41218,5.0
41221,3.12
41226,2.33
41233,4.0
41235,3.0
41238,4.33
41241,3.5
41246,3.67
41256,3.0
41257,2.0
41265,3.6
41266,2.0
41267,2.95
41272,3.0
41275,2.0
41277,4.0
41286,5.0
41292,5.0
41302,3.0
41303,3.67
41305,3.6
41315,2.0
41320,4.0
41325,3.0
41326,3.0
41329,3.0
41337,3.5
41338,2.83
41343,5.0
41347,5.0
41351,3.0
41363,4.0
41364,5.0
41366,2.5
41375,4.0
41379,3.0
41381,2.5
41389,4.13
41397,3.5
41398,4.0
41400,4.5
41408,1.0
41412,3.0
41413,3.2
41416,3.0
41417,4.0
41418,4.33
41424,4.0
41426,5.0
41436,3.0
41444,3.11
41451,4.0
41453,5.0
41455,5.0
41468,3.62
41469,3.0
41472,5.0
41473,3.09
41475,2.5
41484,4.08
41488,5.0
41492,1.0
41496,3.56
41498,4.25
41503,3.0
41510,4.0
41512,4.0
41522,3.5
41527,3.67
41532,3.33
41534,4.0
41537,3.0
41544,4.0
41547,3.67
41556,4.0
41560,4.0
41561,3.0
41567,3.0
41576,5.0
41581,1.0
41583,4.0
41591,3.5
41598,2.0
41600,4.0
41602,4.5
41605,3.5
41607,3.0
41611,3.0
41612,3.75
41614,5.0
41616,3.0
41618,3.0
41619,4.0
41623,2.0
41625,3.0
41628,3.77
41636,3.21
41637,3.0
41646,2.0
41654,5.0
41660,5.0
41663,4.0
41666,3.69
41667,4.0
41669,3.5
41671,2.5
41675,5.0
41680,2.0
41687,3.0
41692,4.0
41693,3.4
41694,4.0
41699,5.0
41702,3.0
41707,1.0
41713,3.42
41716,4.0
41720,3.0
41722,5.0
41725,5.0
41726,5.0
41727,2.56
41735,3.0
41743,1.0
41745,4.0
41750,2.0
41757,1.0
41765,3.0
41768,3.0
41770,4.0
41772,3.5
41774,3.0
41790,3.5
41795,3.8
41796,3.0
41803,5.0
41805,5.0
41817,3.0
41827,3.0
41836,4.0
41837,1.0
41843,3.67
41856,3.5
41858,1.0
41862,3.0
41864,3.5
41865,2.0
41875,2.5
41880,3.5
41881,2.5
41883,3.64
41885,4.0
41887,3.0
41890,3.5
41891,4.5
41893,2.0
41897,4.0
41902,3.0
41907,5.0
41917,3.0
41924,3.33
41932,4.0
41936,1.0
41937,3.0
41944,4.0
41949,4.0
41954,3.75
41958,4.0
41959,4.0
41963,5.0
41965,2.5
41972,2.67
41975,3.83
41981,3.0
41984,1.5
41999,4.0
42000,3.8
42005,4.0
42007,3.0
42011,3.5
42019,2.0
42022,3.38
42029,3.55
42038,3.0
42043,3.0
42045,5.0
42046,3.0
42053,3.0
42057,4.5
42077,2.8
42080,3.0
42090,4.0
42092,5.0
42094,3.0
42100,3.4
42103,2.89
42104,2.0
42106,2.0
42108,4.0
42119,3.75
42124,3.26
42128,3.0
42129,1.0
42133,4.5
42139,2.5
42143,3.44
42145,2.0
42146,3.5
42148,4.0
42150,4.0
42151,3.67
42152,2.68
42157,3.0
42158,5.0
42159,1.0
42161,2.5
42165,4.71
42172,3.0
42184,4.0
42191,3.0
42193,1.0
42196,3.5
42203,3.5
42204,3.32
42210,4.0
42224,3.0
42225,5.0
42226,3.0
42227,3.0
42228,3.83
42229,2.64
42231,3.0
42241,3.0
42243,3.56
42244,4.0
42245,3.23
42246,4.33
42250,2.75
42258,3.0
42259,2.86
42261,4.0
42265,3.0
42269,3.0
42274,3.0
42284,3.33
42290,3.27
42295,4.0
42296,4.0
42302,1.0
42303,1.0
42311,3.5
42314,3.8
42326,3.0
42329,3.0
42330,3.0
42333,4.0
42344,3.5
42348,4.0
42349,3.5
42352,4.0
42356,5.0
42366,3.82
42372,4.0
42388,5.0
42390,2.25
42391,3.5
42392,5.0
42399,4.0
42408,4.33
42421,3.0
42422,3.75
42426,5.0
42431,3.5
42439,3.0
42441,3.4
42454,3.6
42456,3.0
42459,3.0
42460,4.0
42461,4.6
42473,3.67
42477,5.0
42483,3.33
42488,3.33
42494,2.0
42497,3.67
42501,4.25
42526,4.0
42529,1.0
42532,4.0
42533,3.0
42534,5.0
42539,2.0
42540,3.67
42541,1.0
42544,3.0
42557,4.5
42562,3.0
42566,5.0
42571,3.5
42573,4.17
42575,3.0
42576,3.0
42582,2.0
42584,3.0
42599,5.0
42603,4.0
42604,4.17
42605,4.0
42612,3.5
42618,4.0
42619,2.0
42631,5.0
42634,3.5
42639,3.5
42640,4.08
42647,5.0
42648,4.5
42653,3.0
42654,2.67
42659,5.0
42663,4.0
42669,4.0
42670,4.33
42672,3.5
42673,3.0
42678,3.5
42679,3.0
42680,4.33
42684,4.0
42688,4.4
42696,3.75
42700,4.57
42704,2.83
42716,2.8
42725,3.0
42727,5.0
42741,2.5
42742,4.2
42746,1.0
42748,3.5
42763,3.0
42767,3.67
42771,3.0
42773,4.0
42781,3.75
42783,2.5
42784,3.27
42785,3.67
42791,3.25
42794,3.6
42796,3.0
42798,3.5
42806,3.88
42811,3.71
42813,5.0
42814,3.0
42821,5.0
42827,3.6
42828,3.67
42830,2.0
42845,4.0
42851,3.67
42853,4.5
42859,4.0
42860,3.33
42866,3.4
42871,3.45
42883,3.0
42885,4.0
42896,2.0
42903,4.33
42905,3.5
42911,4.33
42915,4.0
42924,3.67
42925,3.5
42928,5.0
42930,4.5
42936,4.33
42941,4.0
42946,3.5
42947,3.0
42951,3.83
42955,3.5
42959,4.0
42960,5.0
42964,4.33
42966,4.0
42967,4.0
42973,4.5
42982,3.0
42983,3.5
42994,3.33
43012,3.0
43013,4.0
43016,3.0
43020,5.0
43024,5.0
43026,3.5
43028,4.33
43031,5.0
43034,3.0
43040,4.5
43041,3.0
43043,4.0
43044,4.0
43056,3.33
43064,3.33
43070,3.25
43074,2.0
43077,5.0
43082,2.0
43083,4.0
43089,4.0
43094,3.0
43096,2.0
43104,4.25
43107,4.0
43111,3.33
43113,2.0
43126,4.0
43129,2.0
43131,4.0
43140,3.75
43169,4.0
43173,3.5
43189,4.5
43193,3.0
43209,4.14
43210,4.0
43220,3.5
43221,3.69
43224,1.0
43226,4.0
43229,4.67
43231,3.0
43250,3.29
43255,4.5
43257,4.5
43258,4.67
43260,2.0
43261,2.5
43262,4.33
43264,4.0
43269,3.8
43270,3.0
43276,5.0
43279,3.0
43286,4.25
43288,3.5
43290,4.67
43296,3.27
43303,3.5
43304,4.0
43311,3.0
43316,3.5
43319,3.33
43320,4.0
43332,4.0
43337,4.75
43353,3.5
43356,4.43
43358,4.88
43362,2.67
43368,4.25
43369,3.0
43381,4.0
43383,4.0
43384,3.31
43385,3.33
43386,4.17
43388,3.67
43403,1.0
43405,2.0
43422,4.0
43423,3.0
43432,2.17
43433,3.36
43444,5.0
43445,4.0
43446,4.33
43448,3.0
43452,3.5
43459,3.67
43464,4.0
43468,5.0
43472,3.67
43474,2.6
43483,4.0
43492,3.0
43494,4.0
43497,4.0
43499,3.0
43503,3.0
43509,3.5
43514,3.0
43516,3.33
43518,4.0
43525,3.71
43528,2.33
43531,4.5
43541,3.2
43542,2.0
43548,2.0
43558,5.0
43559,3.5
43575,4.0
43578,3.0
43587,4.0
43590,3.67
43596,3.56
43598,3.0
43602,3.2
43603,4.0
43605,4.5
43610,3.12
43614,4.0
43617,2.0
43619,1.0
43622,3.5
43630,4.0
43631,3.67
43641,3.5
43648,3.0
43656,2.0
43659,5.0
43662,5.0
43680,4.0
43688,3.38
43690,3.0
43697,2.0
43706,3.43
43708,4.0
43716,4.25
43718,3.25
43730,4.0
43733,3.12
43734,3.0
43737,1.5
43741,2.5
43744,3.0
43750,4.0
43755,3.67
43758,3.67
43760,2.0
43765,2.6
43770,3.89
43772,3.9
43778,4.0
43781,3.33
43785,4.0
43787,3.5
43791,2.0
43810,3.5
43820,3.25
43823,5.0
43832,3.0
43836,5.0
43839,3.0
43840,4.0
43844,3.5
43845,4.1
43855,4.0
43868,2.33
43873,5.0
43877,4.0
43878,2.5
43884,3.0
43886,4.75
43888,3.0
43898,4.0
43901,3.0
43904,4.0
43905,3.12
43914,3.67
43916,3.67
43920,5.0
43924,3.86
43927,3.0
43935,4.5
43936,3.6
43940,3.25
43945,3.35
43950,3.0
43953,4.2
43965,4.0
43968,4.0
43970,3.5
43979,5.0
43981,4.0
43984,2.0
43985,4.0
43988,3.75
43990,5.0
43994,2.0
43996,4.0
43997,3.8
43998,4.5
44017,2.0
44032,4.5
44045,3.0
44051,4.0
44061,2.0
44067,3.5
44068,3.29
44070,3.81
44073,3.33
44074,4.0
44083,2.5
44084,3.0
44102,3.0
44103,3.0
44107,4.0
44110,3.0
44119,5.0
44127,3.0
44128,3.0
44130,1.0
44131,2.33
44133,2.0
44135,2.75
44136,4.0
44138,3.71
44146,5.0
44151,3.75
44153,2.5
44154,4.4
44157,1.0
44159,5.0
44171,3.33
44177,4.0
44178,3.5
44183,5.0
44191,4.0
44193,3.75
44199,2.5
44204,4.0
44208,3.0
44210,3.6
44212,4.0
44213,3.0
44221,3.0
44230,3.33
44232,4.5
44242,4.0
44246,4.5
44262,5.0
44264,4.5
44278,4.0
44279,4.0
44287,2.0
44288,3.67
44294,3.0
44302,3.0
44303,2.5
44316,4.0
44318,2.67
44324,3.5
44326,5.0
44336,3.33
44342,1.0
44345,4.0
44346,4.33
44350,4.67
44362,4.0
44363,1.0
44364,3.0
44372,3.0
44375,5.0
44378,4.0
44379,4.0
44381,2.0
44382,3.0
44389,2.0
44395,3.0
44402,5.0
44403,3.0
44414,2.0
44415,2.0
44421,5.0
44426,5.0
44427,4.0
44434,4.5
44440,5.0
44444,4.0
44445,3.0
44448,3.0
44449,4.0
44453,4.0
44470,3.5
44481,3.29
44482,4.67
44488,4.0
44491,3.0
44492,3.9
44495,4.33
44497,3.4
44499,4.0
44509,1.0
44512,3.67
44514,4.0
44521,3.5
44526,3.5
44531,2.85
44542,3.67
44555,3.0
44557,3.75
44562,2.0
44563,4.0
44568,4.4
44576,3.53
44582,3.0
44586,3.33
44592,2.0
44610,4.0
44612,2.5
44613,2.6
44626,3.0
44633,3.5
44635,5.0
44643,3.0
44647,3.0
44650,3.43
44651,2.67
44655,3.5
44657,4.0
44658,3.0
44660,3.0
44674,3.0
44675,3.67
44676,4.0
44677,3.0
44678,3.89
44683,3.0
44700,4.0
44702,2.5
44710,5.0
44722,3.0
44724,4.0
44726,4.25
44728,3.0
44743,4.0
44744,3.0
44748,4.0
44751,4.33
44752,2.6
44756,4.0
44757,3.5
44766,5.0
44767,1.0
44773,3.17
44775,3.5
44779,3.0
44780,4.57
44784,2.0
44790,3.69
44793,5.0
44797,4.0
44798,1.67
44799,4.0
44801,3.86
44811,3.0
44815,3.5
44818,4.0
44820,4.0
44824,4.0
44825,3.2
44831,4.0
44834,4.0
44846,3.33
44849,3.33
44851,4.0
44863,3.67
44866,2.67
44874,3.29
44875,3.83
44877,3.0
44885,2.8
44886,3.0
44893,4.0
44894,3.5
44895,3.0
44898,5.0
44899,3.0
44924,3.0
44928,4.0
44933,1.0
44938,3.67
44940,3.5
44945,4.0
44950,4.5
44953,2.89
44955,4.67
44966,2.5
44968,2.0
44985,5.0
44990,2.0
44994,2.0
44996,2.81
45003,5.0
45015,3.0
45019,4.0
45027,3.4
45032,4.0
45036,4.0
45038,3.5
45047,4.0
45049,3.67
45051,4.0
45052,4.0
45053,3.0
45054,4.67
45057,3.0
45059,5.0
45060,2.94
45069,3.0
45071,3.43
45079,3.0
45083,5.0
45087,3.67
45089,3.0
45091,2.0
45094,5.0
45100,3.38
45101,4.0
45106,4.0
45107,5.0
45108,4.0
45115,3.75
45120,3.4
45123,5.0
45124,3.0
45128,5.0
45131,2.0
45133,3.44
45135,1.67
45144,5.0
45149,3.5
45157,3.0
45158,3.27
45159,3.0
45161,3.2
45162,2.0
45169,3.0
45170,2.33
45174,3.0
45175,3.5
45181,4.5
45186,4.5
45189,4.0
45199,4.0
45205,2.0
45206,5.0
45208,3.2
45213,1.0
45222,2.5
45228,4.67
45229,1.0
45231,3.2
45233,3.33
45237,3.56
45241,1.83
45243,4.0
45247,3.0
45249,3.33
45254,4.0
45255,3.0
45267,3.5
45276,5.0
45278,3.33
45283,3.33
45288,3.8
45290,4.5
45298,2.0
45299,5.0
45300,4.0
45306,3.5
45314,3.8
45334,4.0
45339,4.5
45340,3.5
45341,2.0
45342,2.0
45353,4.5
45359,2.67
45377,3.0
45379,2.2
45384,3.0
45385,2.75
45388,4.11
45397,3.75
45406,2.75
45408,4.33
45415,5.0
45426,4.0
45437,3.5
45443,1.0
45456,3.33
45464,3.0
45471,3.25
45473,2.67
45481,2.62
45483,3.33
45487,3.5
45506,3.0
45507,4.0
45511,4.0
45516,2.33
45526,3.33
45527,3.0
45528,3.0
45535,2.0
45539,3.0
45551,4.0
45558,3.0
45568,5.0
45581,4.0
45593,3.0
45595,5.0
45596,3.5
45597,4.0
45602,4.67
45604,2.14
45606,5.0
45624,3.0
45625,3.0
45632,4.0
45635,3.5
45640,5.0
45643,2.5
45652,4.5
45659,2.0
45663,4.0
45681,3.17
45685,3.0
45695,3.0
45696,3.5
45697,4.0
45701,2.0
45706,2.67
45710,3.0
45716,3.25
45719,2.86
45721,3.36
45724,3.5
45725,4.0
45728,3.3
45732,3.67
45734,3.0
45740,3.0
45746,4.0
45747,3.5
45757,4.0
45762,3.25
45771,3.0
45772,5.0
45793,4.0
45796,3.0
45797,3.5
45801,2.0
45805,3.8
45809,5.0
45810,3.5
45815,1.64
45818,3.25
45828,4.0
45829,2.5
45835,2.33
45837,4.5
45840,5.0
45850,3.75
45856,3.67
45858,3.0
45860,2.33
45866,3.86
45867,2.5
45875,4.0
45877,3.67
45881,2.83
45890,4.0
45899,4.0
45900,3.0
45904,4.4
45915,4.27
45921,2.0
45926,4.0
45928,3.2
45930,4.0
45931,4.0
45932,5.0
45933,5.0
45939,4.0
45946,1.0
45959,2.94
45961,3.45
45966,2.8
45968,3.5
45970,3.5
45974,3.73
45978,4.0
45981,4.0
45982,4.5
45989,3.75
45997,4.0
45998,1.0
46005,2.88
46013,4.0
46028,1.0
46031,4.0
46044,3.0
46049,3.0
46073,3.5
46084,5.0
46091,2.75
46095,3.3
46098,3.0
46106,4.0
46112,3.25
46114,4.0
46115,2.0
46119,3.5
46122,2.0
46126,3.0
46134,4.0
46139,4.0
46140,3.8
46141,4.0
46143,3.0
46144,4.0
46154,5.0
46157,4.0
46183,4.0
46185,4.5
46193,4.0
46199,2.5
46202,4.29
46206,4.0
46218,4.6
46219,2.17
46220,4.0
46229,5.0
46234,3.67
46243,4.0
46249,5.0
46251,3.8
46252,2.67
46253,5.0
46255,3.0
46258,3.6
46260,5.0
46263,4.33
46267,3.2
46275,3.0
46293,4.0
46295,1.0
46297,5.0
46300,1.0
46306,3.67
46316,4.0
46334,2.0
46338,3.33
46340,3.64
46342,4.5
46345,4.0
46347,2.0
46353,2.0
46368,5.0
46385,4.33
46387,4.0
46394,3.75
46396,3.34
46398,5.0
46403,4.0
46405,1.0
46416,3.5
46420,4.5
46427,3.77
46431,1.0
46449,2.75
46457,4.0
46465,3.2
46471,4.0
46472,5.0
46486,2.9
46496,3.17
46500,3.71
46502,3.33
46503,4.33
46504,3.0
46505,4.0
46511,4.0
46513,4.0
46519,3.0
46520,3.0
46524,4.0
46531,3.57
46533,1.5
46535,3.0
46544,5.0
46545,3.57
46547,3.5
46559,5.0
46562,4.0
46565,3.0
46567,4.0
46569,3.29
46572,3.0
46575,3.75
46589,3.44
46592,4.0
46593,4.0
46604,4.0
46607,4.75
46609,3.33
46615,4.0
46618,2.0
46619,3.0
46626,3.5
46634,3.0
46641,3.1
46648,2.88
46650,5.0
46651,3.33
46653,2.57
46655,4.0
46668,3.83
46679,3.0
46680,4.0
46681,2.5
46682,4.0
46685,4.0
46693,4.33
46698,3.89
46702,3.0
46709,2.0
46713,4.5
46714,1.0
46732,3.0
46739,3.0
46748,5.0
46750,4.0
46751,4.0
46755,3.0
46758,4.0
46761,3.5
46774,2.33
46779,4.12
46780,1.5
46792,3.0
46802,3.0
46809,3.83
46821,4.0
46823,2.0
46841,4.67
46845,4.0
46847,5.0
46853,3.0
46854,5.0
46866,2.0
46872,3.0
46876,4.0
46881,3.0
46893,3.0
46896,1.0
46899,5.0
46903,5.0
46912,3.67
46919,4.0
46921,4.0
46922,3.0
46923,4.75
46924,3.0
46925,3.5
46927,3.0
46930,4.5
46932,3.5
46934,4.0
46938,3.83
46940,3.0
46944,3.75
46949,3.0
46951,4.33
46966,3.67
46970,2.75
46971,5.0
46976,2.67
46978,3.0
46980,4.0
46983,4.0
46991,5.0
46992,4.0
46995,5.0
47018,3.5
47019,4.25
47021,3.0
47039,3.0
47043,4.5
47045,3.86
47052,3.56
47056,5.0
47060,2.33
47064,2.17
47068,3.0
47070,3.25
47078,4.5
47080,4.33
47081,3.0
47082,4.0
47091,4.5
47092,4.5
47097,5.0
47098,2.67
47103,5.0
47115,5.0
47116,3.67
47121,5.0
47125,2.0
47136,5.0
47143,4.0
47146,5.0
47147,3.0
47154,3.19
47159,4.0
47160,4.0
47164,4.0
47169,3.5
47171,4.5
47172,5.0
47175,5.0
47179,4.5
47186,3.0
47201,3.0
47204,5.0
47208,4.0
47211,2.75
47212,3.67
47227,5.0
47243,3.0
47255,4.0
47257,3.25
47259,4.0
47262,3.0
47271,4.33
47278,4.0
47279,5.0
47280,3.5
47288,4.0
47289,3.83
47293,3.5
47303,3.0
47306,3.6
47307,3.0
47309,3.64
47311,4.0
47312,3.0
47317,4.33
47320,3.0
47325,3.67
47344,2.0
47346,5.0
47355,3.0
47361,1.5
47362,4.5
47363,3.5
47364,3.0
47374,3.0
47381,5.0
47393,3.33
47395,3.4
47396,3.67
47402,3.5
47411,2.75
47414,3.92
47415,2.0
47420,3.19
47421,3.67
47425,4.0
47437,4.5
47438,2.0
47439,3.97
47440,4.5
47446,3.0
47449,3.0
47451,2.56
47464,5.0
47468,3.0
47469,3.5
47470,3.15
47473,3.67
47489,4.0
47490,3.8
47492,4.0
47493,4.0
47500,3.43
47508,5.0
47509,3.5
47511,5.0
47519,4.0
47520,4.0
47522,4.67
47532,1.0
47536,4.0
47548,4.5
47550,4.5
47551,3.67
47559,2.71
47562,3.33
47568,3.5
47574,3.5
47581,4.0
47586,4.0
47587,4.0
47588,1.0
47591,4.0
47596,1.0
47602,5.0
47607,5.0
47610,3.0
47627,3.67
47634,4.0
47643,4.2
47651,3.0
47653,4.0
47666,4.0
47667,3.0
47685,3.0
47689,2.33
47690,3.67
47693,3.5
47695,4.22
47697,4.0
47707,4.0
47714,4.0
47718,4.0
47720,3.33
47722,3.75
47727,5.0
47728,5.0
47753,3.67
47758,4.5
47760,3.0
47761,3.0
47767,2.71
47775,4.0
47780,5.0
47785,2.8
47789,2.0
47807,4.0
47814,3.5
47818,2.83
47822,4.0
47823,3.0
47829,3.25
47832,3.75
47834,4.0
47835,5.0
47838,4.5
47839,4.5
47846,1.0
47848,3.44
47851,4.0
47852,5.0
47872,5.0
47875,4.0
47878,3.0
47879,5.0
47885,4.0
47888,5.0
47889,3.5
47892,4.0
47893,3.0
47896,3.36
47903,3.0
47909,4.0
47910,4.0
47915,1.0
47922,4.33
47928,4.0
47931,4.5
47935,3.09
47938,4.5
47939,4.0
47944,4.0
47945,5.0
47951,3.38
47956,5.0
47960,5.0
47968,3.67
47975,3.83
47976,4.0
47985,5.0
47989,2.0
47994,3.14
47996,5.0
48003,5.0
48005,4.0
48006,4.5
48008,3.5
48032,4.2
48033,3.1
48034,2.0
48042,3.5
48043,3.29
48062,3.57
48069,4.0
48070,4.0
48079,3.67
48080,4.33
48083,3.2
48084,2.5
48087,3.0
48089,4.25
48090,4.0
48103,3.0
48106,4.2
48109,4.0
48119,5.0
48120,4.0
48121,3.57
48122,3.0
48124,4.71
48125,4.0
48127,2.0
48128,3.5
48131,2.67
48133,3.0
48135,4.5
48136,2.89
48141,1.0
48142,3.0
48143,4.5
48150,2.0
48154,3.33
48155,4.0
48159,3.57
48162,3.56
48165,4.14
48169,3.67
48172,4.5
48178,4.0
48184,5.0
48192,4.0
48204,3.0
48206,4.5
48210,5.0
48221,3.25
48222,2.0
48227,5.0
48233,4.0
48241,3.5
48244,1.0
48248,4.0
48249,4.0
48265,4.0
48266,3.12
48286,4.0
48288,4.5
48290,3.0
48312,3.0
48318,5.0
48320,3.0
48321,2.0
48323,4.5
48325,3.27
48326,2.5
48331,2.5
48337,1.5
48341,1.0
48344,3.65
48353,3.67
48355,3.7
48359,4.0
48360,3.0
48370,3.33
48372,3.0
48373,4.0
48375,5.0
48381,3.67
48389,3.4
48392,3.29
48397,5.0
48401,4.0
48402,3.0
48411,4.0
48416,3.8
48422,4.0
48423,5.0
48431,3.0
48432,4.0
48443,4.0
48464,3.0
48469,3.0
48470,3.2
48473,3.5
48474,5.0
48477,3.5
48485,4.0
48498,4.5
48506,3.5
48507,2.0
48510,4.25
48515,5.0
48519,4.0
48524,4.0
48527,2.96
48531,3.5
48537,2.5
48538,2.0
48540,3.33
48544,3.4
48560,4.5
48562,1.0
48565,3.16
48566,5.0
48567,5.0
48569,4.0
48574,4.0
48580,4.5
48581,2.56
48582,4.5
48591,3.86
48597,4.0
48599,5.0
48602,4.0
48604,2.0
48606,4.0
48609,4.0
48618,4.0
48623,3.75
48624,1.0
48625,3.25
48627,3.0
48630,4.0
48633,3.33
48636,3.0
48645,3.0
48650,4.0
48652,2.78
48656,4.0
48660,1.5
48666,2.0
48682,3.0
48684,4.75
48686,4.0
48687,3.5
48694,4.5
48706,5.0
48713,2.0
48725,4.0
48726,4.67
48727,4.0
48729,3.67
48734,4.4
48748,5.0
48753,4.0
48757,5.0
48759,3.33
48765,4.0
48780,4.5
48784,4.0
48789,4.0
48792,3.8
48793,3.57
48798,5.0
48810,3.5
48811,5.0
48816,3.0
48821,3.41
48823,5.0
48824,4.0
48827,2.75
48831,4.0
48833,4.0
48834,4.0
48835,3.0
48843,5.0
48849,3.5
48853,3.0
48856,3.33
48865,2.5
48870,2.29
48873,4.0
48887,4.0
48899,4.0
48903,3.33
48915,4.0
48918,4.25
48919,2.5
48922,5.0
48927,3.0
48933,5.0
48935,4.0
48937,3.4
48940,3.33
48950,2.6
48958,4.0
48972,5.0
48983,3.67
48985,3.5
48987,2.67
48991,2.67
48992,2.0
49000,3.0
49006,4.33
49011,5.0
49013,4.0
49014,3.0
49018,3.42
49021,3.25
49023,4.0
49034,3.67
49037,3.0
49039,3.5
49040,4.0
49044,2.0
49050,1.0
49069,4.0
49075,3.4
49080,3.25
49089,4.67
49090,5.0
49097,1.5
49110,5.0
49112,4.5
49113,4.0
49122,4.07
49130,4.0
49134,4.0
49136,3.6
49139,4.67
49141,2.75
49144,4.0
49147,3.4
49154,3.83
49158,3.33
49161,5.0
49163,3.0
49167,3.7
49177,3.33
49186,4.5
49194,2.67
49197,4.0
49201,3.62
49204,3.5
49205,3.65
49207,3.86
49214,3.5
49215,4.0
49216,5.0
49217,4.0
49225,4.0
49226,4.0
49228,3.75
49229,3.46
49234,4.0
49243,4.67
49254,3.0
